puma,state,pop,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals,cdd65_normals,res_area_2019_m2,com_area_2019_m2,frac_sh_res_natgas_acs,frac_sh_res_fok_acs,frac_sh_res_othergas_acs,frac_sh_res_coal_acs,frac_sh_res_wood_acs,frac_sh_res_solar_acs,frac_sh_res_elec_acs,frac_sh_res_other_acs,frac_sh_res_none_acs,frac_natgas_sh_res_2019,frac_fok_sh_res_2019,frac_othergas_sh_res_2019,frac_elec_sh_res_2019,frac_natgas_dhw_res_2019,frac_fok_dhw_res_2019,frac_othergas_dhw_res_2019,frac_elec_dhw_res_2019,frac_natgas_other_res_2019,frac_fok_other_res_2019,frac_othergas_other_res_2019,frac_elec_other_res_2019,frac_natgas_sh_com_2019,frac_fok_sh_com_2019,frac_othergas_sh_com_2019,frac_elec_sh_com_2019,frac_natgas_dhw_com_2019,frac_fok_dhw_com_2019,frac_othergas_dhw_com_2019,frac_elec_dhw_com_2019,frac_natgas_cook_com_2019,frac_fok_cook_com_2019,frac_othergas_cook_com_2019,frac_elec_cook_com_2019,frac_other_sh_com_2019,frac_ff_sh_res_2019,frac_ff_dhw_res_2019,frac_ff_other_res_2019,frac_ff_sh_com_2019,frac_ff_dhw_com_2019,frac_ff_cook_com_2019,timezone
puma_2500300,MA,181045,8218707.498975252,4193832.744861219,771769.4269578784,6717.0,469.0,11449870.178854743,5193473.247922203,0.5221174663035129,0.17179970668342762,0.016216216216216217,0.00023744674907465605,0.002737621342272505,0.00043299113066554926,0.27658356030449055,0.006019973461833927,0.0038550178085061805,0.5492152714635706,0.1491463462876047,0.01978244004994943,0.26949327624661357,0.5306005234519154,0.12192365542662717,0.012102464750272395,0.3679886896091972,0.47144020818726856,0.0,0.026644581301112885,0.5408974443387564,0.5001292110704316,0.13353526753338749,0.009627046126015419,0.21901133033388973,0.37651236833415513,0.07019161498549854,0.008022538438346181,0.43830062343846643,0.23685364524278932,0.0,0.01403944226710582,0.3152121798092415,0.13769714493627572,0.7181440578011248,0.6646266436288151,0.4980847894883814,0.6432915247298345,0.4547265217579998,0.25089308750989514,America/New_York
puma_2500301,MA,118668,6004346.139063832,2020961.635001189,832523.1806285536,6619.504424107594,553.940489432703,8364938.62444436,2502677.3419413306,0.32985191619176746,0.42166811431476814,0.026502552803847213,0.00031777641251615364,0.028070249772260237,0.0014829565917420502,0.1736118467046586,0.013918606868207528,0.004575980340232612,0.3678519285859325,0.3660673222912918,0.03003148858780233,0.16916126653426286,0.34174794521978863,0.2992514880647857,0.019779349684548947,0.27802766014626634,0.29783615005520464,0.0,0.03682188003399355,0.475548394634552,0.3159606587824064,0.3277512257868901,0.01573371339515411,0.1374736859510058,0.23786472236637765,0.17227949047772428,0.013111427829295091,0.3583478546614073,0.1496341987818566,0.0,0.02294499870126641,0.21773889688659226,0.2030807160845436,0.7639507394650267,0.6607787829691233,0.3346580300891982,0.6594455979644506,0.42325564067339705,0.172579197483123,America/New_York
puma_2500302,MA,120279,6400295.81180301,1831459.961734429,484410.94339150505,6854.007216554844,441.40053542181096,8916554.842783907,2268006.1162580135,0.1850983260897629,0.548969404879728,0.04563449373897328,0.006024355609105383,0.05172339601531908,0.0007745600068849778,0.13630104565600928,0.023968329101940702,0.0015060889022763457,0.23130643211409663,0.4765827750356124,0.0490940760888984,0.13280693657005044,0.1995639258609819,0.3895952900760864,0.03405787419880111,0.24543115422166678,0.167132492242935,0.0,0.05575101739770191,0.45186980070819194,0.1773031659965898,0.42669907745151237,0.027091731530018214,0.1079293118584466,0.13347917591064024,0.2242905407116924,0.022576442941681846,0.3293777448628812,0.0839681031417812,0.0,0.03950877514794323,0.18242039882974717,0.26097671316343307,0.7569832832386074,0.6232170901358695,0.2228835096406369,0.6310939749781204,0.3803461595640145,0.12347687828972442,America/New_York
puma_2500303,MA,114169,6048448.112215995,2058541.0119943356,548546.3674338969,6573.099781902268,539.5958009617322,8426379.16935809,2549214.1260624025,0.44044102725981377,0.3475231674595838,0.0392324863024509,0.000992085860521747,0.011724651078893374,0.0004284007124980271,0.15070686117562174,0.007215169894703615,0.0017361502559130571,0.4721702053521561,0.30169906385464274,0.04271527597890468,0.14684345564989268,0.4503739509574838,0.2466319398332222,0.029279936590025656,0.2580167658337427,0.39769136829618446,0.0,0.04941687291229213,0.4610121789546999,0.4218924623342353,0.2701203630474084,0.02329106557510438,0.11933648594363641,0.3176133820214337,0.14198634467876595,0.01940922131258698,0.3405631937305246,0.1998019019733831,0.0,0.03396613729702722,0.19605698001097915,0.1653596230996155,0.8165845451857034,0.7262858273807317,0.4471082412084766,0.7153038909567481,0.47900894801278665,0.23376803927041032,America/New_York
puma_2500304,MA,151398,7866684.577594579,1916866.6596193225,626546.6517995708,6595.256529148338,523.0221271086805,10959450.395659825,2373770.324714363,0.2070577357715225,0.5280631463598384,0.03196698856242723,0.005205122936785152,0.03373056639956167,0.003595644133963427,0.16137593315526333,0.028183001164303816,0.0008218615163344976,0.25202065754443903,0.45843319764121504,0.03547611572444593,0.15723902348168717,0.22113352651198528,0.37475843436051787,0.023857560055363408,0.2673377790047252,0.1869604990425011,0.0,0.04222839134615277,0.46778310361664,0.19833778549986944,0.4104492078884643,0.018977773193018146,0.12778473805636834,0.1493146724800904,0.21574894260803892,0.015814810994181788,0.34884723422313113,0.09392978143484383,0.0,0.02767591923981813,0.20615635036461974,0.2444504953622797,0.7459299709101,0.6197495209278666,0.22918889038865387,0.6277647665813519,0.38087842608231115,0.12160570067466196,America/New_York
puma_2500400,MA,107614,5674534.12110622,1562132.559775599,573121.5483495013,6944.8843459029495,486.9738509859312,7905461.901430235,1934481.9291717543,0.14656026962727994,0.6037371134020618,0.06423473433782712,0.001263877874702617,0.06376387787470261,0.0014373513084853292,0.09659992069785885,0.02017248215701824,0.0022303727200634416,0.19495363389319426,0.524128860988497,0.06762689067155823,0.0941235592070957,0.16170997168788548,0.42846310511076197,0.047939580830777644,0.21074634664478775,0.13233497916520898,0.0,0.0741540905875894,0.4266742329400817,0.14038808650073328,0.46926853668345825,0.038134096272360835,0.07649217154806733,0.10568838964866525,0.24666679492335625,0.03177841356030069,0.29855165920304894,0.06648567870129067,0.0,0.05561222373052621,0.1448392141518653,0.27571710899538027,0.7867093855532494,0.6381126576294252,0.20648906975279838,0.6477907194565524,0.38413359813232223,0.12209790243181688,America/New_York
puma_2500501,MA,111178,5862758.662578142,1497688.9864202165,476986.130611018,6623.035537606361,599.1359261724442,8167686.413568753,1854677.6082598655,0.6893006000091605,0.16415517794164797,0.024779004259607017,0.0006183300508404709,0.010374204186323455,0.0025191224293500663,0.10110841386891403,0.00574817936151697,0.0013969678926395823,0.7069184688590102,0.14250981847892832,0.02831418792038058,0.09851647610449027,0.6948159318747328,0.11649844891024376,0.018493033245255846,0.2146851825912392,0.6223963750391419,0.0,0.03511660155453502,0.42953546282571153,0.6602716582412811,0.12759338200629952,0.014710498046111438,0.08006219966581594,0.49707243705334175,0.06706831618279846,0.012258748371759533,0.3020522954402895,0.312694690978418,0.0,0.02145280965057918,0.14910696512010604,0.11736226204049194,0.877742475258319,0.8298074140302324,0.6575129765936769,0.8025755382936921,0.5763995016078998,0.3341475006289972,America/New_York
puma_2500502,MA,106519,4463302.321241865,1461937.186549922,265884.2253951825,6632.0,607.0,6218037.58724499,1810404.021904054,0.7030009385860329,0.07110423378402374,0.01636183759924913,0.0005580781816798153,0.003044062809162629,0.0019532736358793537,0.19284137896045256,0.005479313056492732,0.005656883387027219,0.7198419447568656,0.06172849115515861,0.01992753355434129,0.18789784524703498,0.7082730710314441,0.05046160011921558,0.012211144705666636,0.2948275021353452,0.6347669446671692,0.0,0.026788659059447502,0.4877520534379394,0.6733950260005697,0.05526739867258487,0.009713496858584593,0.1527004963818335,0.5069521044796741,0.02905081212276897,0.008094580715487161,0.37327869627207855,0.31890971986064715,0.0,0.014165516252102531,0.2359416204551575,0.10892358208642738,0.8014979694663655,0.7709458158563264,0.6615556037266167,0.7383759215317391,0.5440974973179302,0.3330752361127497,America/New_York
puma_2500503,MA,136206,7076747.296026314,4769623.512378077,745722.9488234291,6215.734189389601,633.0518038852914,9858951.403023599,5906509.300960686,0.550529678829662,0.27055658315116865,0.028100069129159428,0.00020551912262018197,0.00308278683930273,0.0006912915942678848,0.13803411617435496,0.004558787810847673,0.004241167348616483,0.576016400627362,0.23488122663336222,0.03162321390406559,0.13449557942156778,0.558508381025588,0.19200991814446883,0.020971605927145285,0.24694524777718557,0.4970947021524296,0.0,0.03840246226896596,0.4529696611211631,0.5273448825477158,0.21029631779630745,0.016682107468456116,0.1093016352147859,0.39700114742743137,0.11054037217498212,0.01390175622371343,0.3307233938919545,0.24974257645184278,0.0,0.024328073391498502,0.1840609277386483,0.13637505697273478,0.8425208411647899,0.7714899050972021,0.5354971644213956,0.7543233078124794,0.5214432758261269,0.2740706498433413,America/New_York
puma_2500504,MA,139823,6916644.968738759,3287991.416302443,675691.8028739236,6461.0868240561285,577.0116647475737,9635905.277704796,4071715.8977997457,0.5066080801518235,0.21838294380139855,0.022158012617757183,0.0002735557113303356,0.002992015592675546,0.0012480979329446563,0.23848928858417823,0.004667544324573851,0.005180461283318231,0.5345853280503293,0.1895871581406595,0.025702697393527,0.2323755600640838,0.5153664497458259,0.15498307479743004,0.01653693827628733,0.33470770611582834,0.45743617900208366,0.0,0.03252339310872502,0.5167216355747055,0.4852729812738172,0.16974315840354998,0.013154499587805436,0.1888465688477718,0.36532815005330765,0.0892239678787891,0.010962082989837864,0.40872218493232537,0.2298179590560908,0.0,0.019183645232216263,0.27915204644527325,0.14298279188705565,0.7498751835845159,0.6868864628195432,0.4899595721108087,0.6681706392651726,0.46551420092193463,0.24900160428830706,America/New_York
puma_2500505,MA,120862,6684345.648330226,1909364.469047889,259066.35267802613,6118.938814515729,673.3984709834357,9312278.106200576,2364479.9146279586,0.6146445750935329,0.23110254256700008,0.026895472245552415,0.0005153852027181797,0.003283194624723219,0.0001527067267313125,0.11054058181262885,0.005077498663816141,0.007788043063296939,0.6364957319891703,0.20062956163922607,0.030422983693488944,0.1077068482237211,0.6214851517236147,0.16400998181025644,0.020072592795613204,0.22292557705123023,0.5549865406625275,0.0,0.037210634426981144,0.4355214097447616,0.5887596685983172,0.17962975865957817,0.01596697703314887,0.08753101540819581,0.44323605239760105,0.09442077057747059,0.013305814194290723,0.309375937208561,0.2788276921097691,0.0,0.023285174840008766,0.1580354790042642,0.1281125803007599,0.8675482773218853,0.8055677263294844,0.5921971750895086,0.7843564042910443,0.5509626371693624,0.30211286694977785,America/New_York
puma_2500506,MA,105162,4713237.1959490795,3332060.718981104,270406.28185752896,5983.860577014511,723.2820030048877,6566233.6836412605,4126289.544017911,0.6464823315896231,0.053442937973737586,0.024703747197608626,0.0005551403864631152,0.0005551403864631152,0.0019429913526209032,0.23783495249279385,0.01073983132272873,0.023742927297960927,0.6665281634075871,0.046395998500426645,0.028239203665814654,0.23173799803097003,0.6527577452585394,0.037927645397575885,0.018436867495619763,0.3341360467121163,0.5837340917777915,0.0,0.03504214223705191,0.516306373555028,0.6192566219972787,0.041539750898664914,0.014665820348336146,0.18832843603574997,0.46619507957908346,0.021834997267246945,0.012221516956946787,0.4082141232483153,0.2932705889081452,0.0,0.021387654674656878,0.27853265025643376,0.1362093707199702,0.7411633655738284,0.709122258151735,0.6187762340148434,0.6754621932442798,0.5002515938032772,0.3146582435828021,America/New_York
puma_2500507,MA,117421,5395702.935362535,2046324.526998708,224060.39354118129,5822.583703085479,735.9121196378842,7517008.987273185,2534085.723985287,0.7114269913770149,0.10851442967453864,0.028941277676504926,0.00155664338528972,0.0009421788910964094,0.00030723224709665526,0.13923765438420416,0.00311328677057944,0.0059603055936751125,0.7277902074620032,0.09420581104520526,0.03246137306391342,0.1356682646487851,0.716549550062514,0.07701105076293865,0.02159941556264435,0.24799671650166238,0.6423751561106613,0.0,0.03923475378597526,0.4537334638738491,0.6814662272278084,0.08434533258269108,0.017181505933481216,0.11025465102005125,0.5130283484224444,0.04433536712679916,0.014317921611234347,0.33165788559693266,0.3227321189324149,0.0,0.02505636281966011,0.18520020003329757,0.10675228323596808,0.8544573915711218,0.815160016388097,0.6816099098966366,0.7829930657439806,0.5716816371604779,0.347788481752075,America/New_York
puma_2500508,MA,115623,5535686.926891384,1585163.877929748,220134.40265552694,5883.154778893473,700.6488760886675,7712027.307407229,1963002.984248288,0.6112489660876758,0.18510295590091855,0.025575725915284488,0.0,0.0009359627356231771,0.0010447956118584303,0.16455530886770275,0.005681076139480214,0.005855208741456619,0.633292667269309,0.16069544059542173,0.02910802145388714,0.1603368951564206,0.6181498193406079,0.13136477034445826,0.01908764148339545,0.2701154341698322,0.5519205129581157,0.0,0.03590487775254852,0.46980083425544417,0.5855070609710984,0.14387552350713265,0.015183486074054252,0.13030231105906612,0.44078739118390237,0.0756268777409287,0.012652905061711878,0.35131587228212213,0.2772873062334824,0.0,0.022142583857995786,0.2091659554056736,0.1251316183886486,0.8230961293186179,0.7686022311684616,0.5878253907106642,0.7445660705522853,0.529067173986543,0.2994298900914782,America/New_York
puma_2500701,MA,184511,8176441.824077607,2630695.2499485514,612233.4478220616,6299.539366216648,642.0721582995052,11390987.867900126,3257746.847626353,0.7203106191832301,0.10619183230087197,0.018085200082205453,0.0010275681864889462,0.004330465928774845,0.0010569272775314876,0.1403511347288688,0.0030533454684242975,0.005592906843604122,0.7361700988927848,0.09218946934784782,0.021644648834952762,0.13675320066519014,0.7252754815374104,0.07536273850822954,0.013497322283951754,0.24896950635424314,0.6503965298679333,0.0,0.028493753449920372,0.4544401131063842,0.6899757333311399,0.08254004043375611,0.010736601749025933,0.11113635494821375,0.5194345615077827,0.04338643151005129,0.008947168124188278,0.33252245153861193,0.3267620925775776,0.0,0.015657544217329487,0.18625422332639427,0.10561126953786437,0.8500042170755854,0.8141355423295916,0.6788902833178536,0.7832523755139219,0.5717681611420222,0.3424196367949071,America/New_York
puma_2500702,MA,105526,5379365.473785648,1595945.9219004821,356228.62518230535,6434.068580255103,554.1961412353354,7494248.496754365,1976355.0324406107,0.5180491645955855,0.3020497551612983,0.04687615344865769,0.0,0.012180417825241763,0.0012057383301754471,0.1094269051895962,0.008637023548807795,0.0015748419006373188,0.545377658343822,0.2622217362826199,0.05033123477252094,0.10662172096058976,0.5266044395662599,0.21436014636418288,0.03498454800901227,0.22195261572044997,0.4677667800261065,0.0,0.05697951519012642,0.43481463594787406,0.4962322402642502,0.2347751090063353,0.027828864973391598,0.08664915605797407,0.3735786110668601,0.12340742909307369,0.023190720811159665,0.3085112188658152,0.23500809869118264,0.0,0.040583761419529414,0.15698126991357098,0.15451462969804886,0.8579306293989628,0.7759491339394551,0.524746295216233,0.7588362142439771,0.5201767609710934,0.2755918601107121,America/New_York
puma_2500703,MA,196427,11246526.697784817,3693988.742665906,684465.7478849664,6427.647522998366,477.18469965941546,15668068.326889101,4574486.604566774,0.5110920801022982,0.28765500170105934,0.040872350160134206,0.00017597165683180628,0.01147335202543377,0.0010206356096244765,0.13968630119308784,0.005654555906195375,0.0023697516453349914,0.5388150676995208,0.2497250625353149,0.04434919531740628,0.13610541029211454,0.5197708526716112,0.20414440738116213,0.03050379758621856,0.24838867587945118,0.461484957306954,0.0,0.051039353784730776,0.4540181890822429,0.48956814376579016,0.2235864562926716,0.02426460001666638,0.11060990978653576,0.3685616780425477,0.11752621420512226,0.020220500013888653,0.3320062390749824,0.23185208317964778,0.0,0.03538587502430514,0.18562489023030265,0.1519708901383361,0.832889325552242,0.7544190576389919,0.5125243110916847,0.7374192000751282,0.5063083922615587,0.2672379582039529,America/New_York
puma_2500704,MA,107526,4877863.871133883,1145866.2828216117,138924.8825286212,6384.038613916634,528.869185127318,6795582.892026826,1418994.5683508716,0.6018858958005052,0.2065731222330607,0.020584777769440486,0.0,0.001800855406318001,0.0014757009579550286,0.15847527575598408,0.002851354393336835,0.0063530176833996145,0.6244605196178312,0.179334569406781,0.024135165533717133,0.15441272511116882,0.6089529561330645,0.1466018229120514,0.015362803753055397,0.2648036255305729,0.5434662319000487,0.0,0.030966834960749354,0.4659422562816426,0.5765383034440374,0.1605637033678349,0.01222052064661112,0.12548786677754176,0.43403543976258674,0.08439886971899013,0.010183767205509267,0.3465950080317004,0.2730398380461385,0.0,0.017821592609641217,0.2034105807793879,0.12518960576397475,0.8279302545583292,0.7709175827981714,0.5744330668607981,0.7493225274584835,0.5286180766870862,0.29086143065577974,America/New_York
puma_2501000,MA,128979,6694199.967942113,2430602.7247463246,577824.482589962,6337.507524480729,564.8124500887741,9326006.624981798,3009960.3382524913,0.4697830878088389,0.36604415574372656,0.030236244828519505,0.0,0.002822565054324711,0.0003673201098093802,0.1178130920620191,0.006515098789776901,0.006418435602984959,0.4998484565260993,0.3177778906788674,0.03375164594997491,0.11479292597717693,0.4791951505021029,0.25977600531103745,0.02256587371176207,0.22927919093161467,0.42418545827905924,0.0,0.04051599394791666,0.44013677077107866,0.44999882257048546,0.28451622654013875,0.017950286291235233,0.09328971683944624,0.3387726985011768,0.14955340113007293,0.014958571909362693,0.3150227047534612,0.21311264993432424,0.0,0.026177500841384715,0.1649196554864728,0.15424494775869435,0.8513779931549417,0.7615370295249024,0.4647014522269759,0.7524653354018594,0.5032846715406124,0.23929015077570895,America/New_York
puma_2501300,MA,124730,6254391.625357717,2521475.180213956,889190.5146675946,6286.314383067425,622.9050589272829,8713288.81907418,3122493.120353167,0.6039987372408713,0.27618646743133746,0.03015889719036094,0.0,0.004356518994001894,0.00037882773860886036,0.07772282437125118,0.0048826686309586444,0.002315058402609702,0.6264535547006762,0.23976875925270746,0.033674578697603576,0.0757303816462896,0.6110282917986423,0.19600536193374102,0.022508147726128334,0.1942544095929088,0.5453739987778069,0.0,0.04043946621492676,0.4146942409306979,0.5785621654882789,0.21467227464773364,0.017904367485617297,0.061544435772376664,0.43555906420721374,0.11284055462252666,0.014920306238014413,0.2838944677761987,0.2739983085614302,0.0,0.026110535916525224,0.12697010731974848,0.1273167566059935,0.8998968926509873,0.8295418014585115,0.5858134649927337,0.8111388076216298,0.5633199250677549,0.30010884447795544,America/New_York
puma_2501400,MA,116679,6391118.187214394,2052174.8352837218,541343.5990050882,6397.512637235493,654.3410553741462,8903769.059848692,2541330.5097024916,0.5095871968035439,0.31419513148465833,0.039152244250939175,0.0015851990184795118,0.01198671038631083,0.0006297365963822718,0.11333087229376126,0.007035677835443313,0.002497231330481423,0.5373955171583855,0.27276563381240465,0.04263532480545101,0.11042560895777297,0.5182926830736616,0.2229795363879664,0.02922005044969786,0.2253633086904141,0.4601261395284852,0.0,0.04933748144748667,0.437292214803414,0.4881266365465669,0.24421538168166695,0.02324342844935016,0.08974049318633286,0.36747646789071736,0.12836962370446597,0.0193695237077918,0.31154246859722745,0.23116940711922318,0.0,0.03389666648863565,0.16067677498736066,0.1546740601360832,0.8527964757762412,0.7704922699113259,0.5094636209759719,0.755585446677584,0.5152156153029751,0.26506607360785883,America/New_York
puma_2501600,MA,143568,7855640.082493109,2256163.4258531304,517924.5075493776,6789.843015156581,471.35861751922437,10944063.787106277,2793941.749218825,0.2569243665851197,0.4107744683763023,0.07862727319384805,0.004978358681333721,0.057447864095940326,0.0025490565069371976,0.16976032025730073,0.01656031341419602,0.002377978889021949,0.29905965572764254,0.3566101030629326,0.08196725646278351,0.1654084748654223,0.2701149576182027,0.29152043217777757,0.05868100113804599,0.27466278185013027,0.23198702339687652,0.0,0.088394064772223,0.4731040962496229,0.24610435210051074,0.3192838893001779,0.04667848379099943,0.1344238736985228,0.18527478582661092,0.16782871104240124,0.038898736492499524,0.35535732267238895,0.11655130637212867,0.0,0.06807278886187416,0.21409303227035076,0.25350940110978903,0.7376370152533586,0.6203163909340262,0.3203810881690995,0.6120667251916881,0.3920022333615117,0.18462409523400283,America/New_York
puma_2501900,MA,153060,6677939.650874787,3581976.765535521,449398.9468047472,6619.331020514831,533.7923559388475,9303353.608128343,4435775.491829545,0.5807516235494518,0.16489229568118102,0.01847120195890557,0.00015969338869370808,0.003318073742858157,0.0005145675857908371,0.21512473828027964,0.007824976045991696,0.008942829766847652,0.6045246431048032,0.14314974051230941,0.022029251451860993,0.20960996545500968,0.5881938456145582,0.11702157022994013,0.013785402687173718,0.3142953139666063,0.524383273843765,0.0,0.028875663605898886,0.501893765805931,0.5562940718493743,0.12816632369783296,0.010965758651115366,0.17034546473631806,0.41879497107151004,0.0673694778411686,0.009138132209262805,0.39058069322823263,0.2634524755362131,0.0,0.015991731366209908,0.25703510439861693,0.13422838106535928,0.7697036350689737,0.7190008185316721,0.5532589374496639,0.6954261541983227,0.4953025811219414,0.279444206902423,America/New_York
puma_2501901,MA,147305,7102060.605254251,2903637.318316124,1112030.1610675135,6571.816048335087,552.4333525678015,9894216.57148144,3595747.2917395458,0.49977035739194037,0.22243012911017743,0.023423546022079713,0.00034021127119941485,0.012876996614897851,0.0008675387415585078,0.22916631227992584,0.0070593838773878575,0.004065524690833007,0.5281353308631985,0.19310068510299316,0.026963643229459735,0.22329158043117817,0.508650105753416,0.15785530104601456,0.017481429470280512,0.32656270671095855,0.4512621326437643,0.0,0.03377551152838837,0.5108049850636208,0.4787232197543841,0.17288892613155224,0.013905806076013391,0.18146421596744228,0.36039729185282876,0.09087751245376464,0.01158817173001116,0.40148332541732645,0.22671609086481206,0.0,0.02027930052751953,0.27032689364149365,0.15301783207060804,0.7481996591956515,0.683986836269711,0.48503764417215267,0.6655179519619497,0.46286297603660453,0.2469953913923316,America/New_York
puma_2501902,MA,127263,6597643.484452938,2022711.557768173,504219.63531809306,6516.051625374225,554.7125480304566,9191489.220509667,2504844.3756856774,0.5179220466274423,0.2700255025201309,0.02624550693789032,0.0008032289805016165,0.011606658768248358,0.0,0.16335669390951627,0.008213016325629029,0.0018273459306411776,0.5452577484607002,0.23442017383395697,0.029775374515099855,0.15916900697216171,0.5264795781128715,0.1916330182468356,0.019587511558412242,0.26906826663421973,0.46765200025865294,0.0,0.03656755892135944,0.4690401559512729,0.49611047569358685,0.2098835231791542,0.015581113529989879,0.12935319370638787,0.37348694302215313,0.1103233903890426,0.012984261274991566,0.3503852032541497,0.23495043282847225,0.0,0.02272245723123524,0.20803134347342328,0.14907169389088115,0.809453296809757,0.7377001079181192,0.5042195591800124,0.721575112402731,0.4967945946861873,0.2576728900597075,America/New_York
puma_2502400,MA,115498,6101024.272056704,1915587.5701669776,529755.0614438356,6286.968345772221,616.8653310014026,8499625.504594367,2372186.3519484983,0.4993458835007428,0.3569923945098561,0.022572562584536243,0.0014856205237366682,0.011663229783365484,0.0019734362180979623,0.09842790305771747,0.006009002416905031,0.0015299674050422403,0.5277349262986413,0.30991968683462423,0.026115744613466593,0.09590468081293872,0.5082331668441923,0.25335210716250245,0.016846324651831158,0.2123433597388112,0.4508788586248869,0.0,0.03293354873757052,0.42783432735743837,0.4783166219942524,0.27748053724038607,0.013400604572994846,0.07793965037876419,0.3600911927843523,0.14585515419045936,0.011167170477495705,0.29997100288333667,0.2265235323029384,0.0,0.019542548335617485,0.14656958684851235,0.15286258581360257,0.863770357746732,0.7784315986585258,0.48381240736245745,0.7691977638076333,0.5171135174523074,0.2460660806385559,America/New_York
puma_2502800,MA,138100,7281663.641731487,2740105.112340364,484083.363735646,6315.958262128892,582.0202896451847,10144430.057196666,3393235.606468006,0.48483909292835375,0.3309743960604026,0.024346987619883947,0.0005854296881725985,0.0007920519310570449,0.0005854296881725985,0.1485269555934363,0.005423833875716721,0.003925822614804484,0.5140507273815439,0.2873323991065778,0.027883737344321646,0.14471943245558316,0.49398389129858933,0.23488752687257758,0.01817061116577277,0.2561122957278309,0.43778011206121503,0.0,0.03468916440404123,0.459628743123047,0.4644207648502676,0.2572574504220069,0.014454023658845861,0.11761033844220461,0.3496299720287864,0.135225070093619,0.012045019715704883,0.3388705979595577,0.21994266410833427,0.0,0.021078784502483548,0.1939934759074855,0.14625742262667507,0.8292668638324434,0.7470420293369396,0.47246927646525627,0.7361322389311203,0.49690006183811025,0.2410214486108178,America/New_York
puma_2503301,MA,117638,4167843.672204527,2957053.7744339136,127048.62121363005,6013.0,721.0,5806420.167459807,3661896.0756142666,0.5218608658195133,0.09770981405700338,0.03694929044918276,0.00021537798836958864,0.0,0.0005025486395290401,0.3121544978103238,0.010290281666547012,0.020317323569531195,0.5489732212286994,0.08482588267683613,0.04044035672828361,0.3041523444756044,0.5303484779713249,0.06934317834918093,0.027575944921210002,0.39906516726617924,0.4712085136100805,0.0,0.047157879531468314,0.5634718667876963,0.4998834169610494,0.07594719695757267,0.021935605614465777,0.24717800204713147,0.37632732710841266,0.03992096250333948,0.018279671345388146,0.465919809738885,0.23673724086268566,0.0,0.03198942485442926,0.3488837186631468,0.1550557784197808,0.6742394606338191,0.6272676012417158,0.5183663931415488,0.5977662195330877,0.4345279609571403,0.2687266657171149,America/New_York
puma_2503302,MA,142236,7021302.859370326,8636385.621927733,501724.1676534514,5743.6205461345935,742.095981326809,9781709.135680472,10694951.471581846,0.48109910200569983,0.0665026617196322,0.019962897241490564,9.410119911813733e-05,0.0002554175404635156,0.0008603538205086842,0.41122224014626013,0.008267462493950637,0.011735763832876271,0.5105228085439242,0.05773367839422792,0.023515539327496303,0.40068046213767705,0.4903102902405868,0.04719593396861215,0.01489868271100439,0.48561550012500576,0.4344031285029414,0.0,0.03035154652883877,0.6263433349964664,0.46083827847454817,0.05169072110686025,0.011851330174085363,0.32562430600779446,0.34693296813461266,0.027170763658734238,0.009876108478404469,0.5428413255546936,0.2182460526360596,0.0,0.01728318983720782,0.442661492574395,0.14999536423671178,0.5917720262656484,0.5524049069202033,0.46475467503178014,0.5243803297554938,0.38397984027175136,0.2355292424732674,America/New_York
puma_2503303,MA,109690,5163853.4542217525,1833273.1572204926,177434.12122931873,5858.074737897712,733.1327012489744,7194008.508131205,2270251.5043845815,0.658150064683053,0.09785333117723156,0.018171895213454074,0.0,0.00016170763260025875,0.0005053363518758085,0.21377749029754203,0.003941623544631306,0.007438551099611902,0.6775342904875482,0.08495047575400125,0.02173102969567932,0.20829725448843997,0.6642183604105407,0.06944503028043461,0.013562024478099082,0.31311829348950776,0.5942693427005071,0.0,0.02857952959013189,0.5010387603650198,0.630432984642855,0.07605874893525215,0.010788069860717538,0.16927865305501574,0.47460898277830027,0.03997959879929921,0.008990058217264615,0.38953461753731244,0.2985635455572766,0.0,0.01573260188021308,0.2557597960717235,0.11344154350615954,0.7842157959372288,0.7472254151690744,0.622848872290639,0.7172798034388247,0.5235786397948641,0.3142961474374897,America/New_York
puma_2503304,MA,125342,4959741.103415732,2087009.2143870548,82956.56135188736,6013.0,721.0,6909649.937282786,2584467.999198899,0.6022969712679201,0.06528024245807829,0.016828504775387314,0.0005383526409187885,0.0009770103483340976,0.0009570713616334018,0.29449883356927803,0.004286882140649612,0.014336131437800331,0.6248482855015376,0.05667244627682788,0.02039250905835253,0.2869492873040522,0.6093567344585324,0.04632840149309281,0.012559427127041464,0.38364033188712693,0.543837407959932,0.0,0.02725037944161924,0.5522670335406488,0.5769320670364799,0.05074056766200973,0.009990542155112338,0.23319745125408012,0.4343318768821802,0.026671324027466654,0.008325451795926949,0.45221100378314893,0.27322631853991786,0.0,0.01456954064287216,0.3321708225134069,0.12913937189231794,0.701913240836718,0.6682445630786668,0.5710877874015512,0.637663176853602,0.46932865270557383,0.28779585918279,America/New_York
