,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
10,10.0,18.3,1864.1010037389779,-13.553826432162085,0.0,-769.998270327101,47.823565284295306,43.613861054525564,44.12458893772975,51.75635905002313,38.010326994891145,10.0,18.3,1671.6744301752751,-15.792377517985194,0.0,-775.4013762593415,48.04488409164433,35.51008977573571,61.9943804162006,63.036973967620206,37.63125344544706
11,10.0,18.3,1879.202783632531,-12.917045077365694,0.0,-814.0419899443673,50.650680362716756,45.92886727763686,46.652931541653956,61.85775802377813,36.399732684204636,10.0,18.3,1688.523520781813,-16.280246789022158,0.0,-665.4589923327133,44.590344521750055,43.65631401575803,59.54774597380037,73.77957620345387,42.37098661822504
12,10.0,18.3,1881.966721889052,-13.941911383389156,0.0,-897.7458676477596,56.3492794402194,45.93715563079063,46.4504530910946,66.8259704569294,35.89130834722395,10.0,18.3,1703.087715498597,-15.489648845610049,0.0,-925.5437143269216,55.71836280299077,35.446142073641326,62.03305643997949,77.29639253451347,35.74346052799227
13,10.0,18.3,1868.8929934763287,-12.842725380750652,0.0,-955.3961290057761,58.90781050489388,47.04566083481939,47.61525723265395,71.48171299375818,42.9054255662673,10.0,18.3,1701.2645094144827,-16.389034049586154,0.0,-861.7562286176963,53.72963144605376,33.71397219894061,57.70186028563391,86.2242518932671,43.9509086357579
14,10.0,18.3,1870.7094727692802,-12.569902866061518,0.0,-1049.1655045923583,64.11773713253902,47.48282053450025,50.98123943617049,75.57333127003488,41.69340511563451,10.0,18.3,1694.641465833927,-16.501634826721492,0.0,-877.7735054410742,55.42260715200639,33.26023943613108,54.973533056089224,89.74464582657654,45.36006996180157
15,10.0,18.3,1853.8840245424385,-12.596606505191842,0.0,-1216.8975484884681,72.15889043883895,43.078235353047184,50.08802650468527,78.59011691288299,42.70461491588309,10.0,18.3,1687.8966112114524,-16.52173614368108,0.0,-998.8658090547548,61.46932283926999,30.80188066369928,54.51731744883562,85.38684008874561,49.88759905668133
16,10.0,18.3,1837.2572577460594,-12.682273706269793,0.0,-1341.1921963323139,77.88957496440048,36.16756798150805,49.30350407600151,79.7429935891218,42.93961655798155,10.0,18.3,1684.6955694239061,-16.26645861801362,39.34575330764017,-1142.1433255312859,68.10363317847826,26.66299858348544,54.52951906591292,74.16808268883233,53.502539914915495
17,10.0,18.3,1817.2448989741285,-12.114689865486305,55.130197821795925,-1352.5245451365854,78.90324406138906,31.88140269450624,56.07945633223904,85.98120440886579,41.188865344657145,10.0,18.3,1682.632127764801,-13.600882207075008,53.929602982287555,-1254.0585449460027,72.21221755880184,24.18240726539679,54.62363112680573,68.83621560571066,46.42850241909006
18,10.0,18.3,1792.382734248673,-12.005803044407257,134.5722360244623,-1337.9175388289261,81.75952303916094,31.62893446700639,58.27896729494405,93.40304803363026,54.521812971558056,10.0,18.3,1666.5294219436437,-13.94074138450927,134.97130729407104,-1171.5375752361435,73.69818978348631,22.380891579540656,60.035347178316805,68.93505235176139,55.35118784529776
19,10.0,18.3,1744.4274319761273,-15.366792909785142,185.34215265496852,-1517.7868912345175,92.74305164057361,26.175722107877213,57.43244834344234,97.83391336170267,55.62849223394448,10.0,18.3,1594.6825279167304,-16.20555101301312,216.3454603364232,-1387.1367153346014,86.94044984142661,11.64851841553096,52.44361854398365,79.13454447856242,63.56217151393797
20,10.0,18.3,1896.9559729449843,-18.423711241535063,0.0,-1291.9981548584162,79.27194719846698,29.41721602417789,59.22792473510682,68.67803792370987,66.40232780776822,10.0,18.3,1775.9361901569632,-20.07277473379017,0.0,-1220.1104155585585,76.44938675964227,19.15203258330351,64.07175766171262,42.81556444220683,50.48299789414461
21,10.0,18.3,1869.2678907449047,-15.543998145825514,0.0,-1167.0699432018832,73.08442896935408,24.8558055695509,48.86784260818246,64.31204017750466,55.261235073814966,10.0,18.3,1754.190429679152,-16.78687520610858,0.0,-1109.2432461175395,70.53914081924353,16.399330810825795,55.22053388083626,38.43560719919729,37.004091160538465
22,10.0,18.3,1807.087538911051,-15.190210819508481,0.0,-416.83579727636294,41.6093130829758,43.34186651346681,42.190656283681925,77.86461512066822,55.29657886929938,10.0,18.3,1704.1106220832278,-15.508441811547941,0.0,-1079.455880737283,74.61559276209485,-7.535717760127029,51.47258309422026,51.89120720923792,28.395223870095343
23,10.0,17.985358937650304,1714.8626939803244,-14.807363258197805,0.0,-361.60535319089075,37.200128263215376,53.753817550455636,40.49193862295587,77.31688624282383,50.158553263282215,10.0,17.640801392800753,1633.704447245925,-14.766349059864185,0.0,-852.7454996356157,63.356176583473164,-0.5118055786601946,48.23466447372688,61.06973214237903,33.269862814256435
