,t.bpc.wk.c,t.bph.wk.c,i.heat.wk,s.heat.wk,s.dark.wk,i.cool.wk,s.cool.wk.db,s.cool.wk.wb,mrae.heat.wk.mw,mrae.cool.wk.mw,mrae.mid.wk.mw,t.bpc.wknd.c,t.bph.wknd.c,i.heat.wknd,s.heat.wknd,s.dark.wknd,i.cool.wknd,s.cool.wknd.db,s.cool.wknd.wb,mrae.heat.wknd.mw,mrae.cool.wknd.mw,mrae.mid.wknd.mw
10,11.434820669674814,18.3,1959.8061685596363,-47.4947327463759,0.0,-906.6957892842773,56.563648407014625,16.115475803963502,59.51087577106991,62.68881052750841,77.45769961722776,10.1696637592268,18.3,1879.5382866926964,-50.919872844912994,0.0,-710.2409984163588,48.77455098829146,20.26391026033851,64.50123802558798,52.215148308714404,67.14509033934023
11,12.504437192816379,18.3,1949.520538175028,-46.541126854113855,0.0,-1008.0791172500446,60.67283867047375,11.769970681731808,59.614352423454314,67.51373320961093,103.84630377034536,12.054473822104534,18.3,1851.655305812685,-45.84286271374604,0.0,-883.2102613570588,53.917852273146735,16.37326188825423,66.69936101762724,52.36137944743382,74.151787034274
12,13.335177360315035,18.3,1911.4596885832427,-43.7512330872232,0.0,-1132.7820744786159,64.819159347587,10.777558044443937,56.48782358036641,72.29037110720134,118.58334125934455,13.48410959608045,18.3,1825.9631222248113,-43.966512932901146,0.0,-1002.0095112885807,58.7127969280122,21.489364250251615,70.46282878864838,59.05293478206486,92.3684876229132
13,13.998970551437672,18.3,1873.6186406896281,-41.23144575285586,0.0,-1253.9524132965703,69.36711090803031,12.225505362493159,55.21315718695678,77.06828800537657,111.07837632852225,14.268323263277026,18.3,1799.2263441372756,-41.38173654429139,0.0,-1057.077271624892,60.64091548913023,16.89672329730919,72.36671461714235,72.24138384181107,69.64068402431492
14,14.594552999607581,18.55351571366478,1876.6136666893044,-41.30880221363218,0.0,-1340.1556265841677,72.23189649157085,15.678824933560747,50.1439298932433,81.20028331296753,106.80203546980393,14.823161626846701,18.3,1786.420308007464,-42.23098086185929,0.0,-1112.968900616706,63.465089214079555,22.025879812206778,66.423184094119,74.11970415975172,99.73382664505134
15,15.020542662733,18.78102410808291,1875.2174663546002,-41.43910926751434,0.0,-1370.32680985143,72.96336994007018,16.449775919535778,49.42305192704648,85.39074502142869,94.73713777481007,14.912921455607979,18.3,1793.8825175247148,-40.95938920030771,0.0,-1152.1751218244453,64.20424730818122,18.1760696963937,76.57114441480427,75.8075589861927,62.07186861624173
16,14.815253110954806,18.464285114733126,1920.0309333886685,-44.1575494808426,0.0,-1303.3498186497004,70.58761336011456,13.912627413477672,47.84601912255624,79.2406809197014,101.72708308947826,14.135023009219434,18.3,1855.3947483838642,-46.55077029025764,0.0,-1063.018965612469,62.96501619843643,17.740836787394777,66.03289658776615,77.49863533637752,54.608401964638105
17,14.268064646446348,18.3,1970.567850306803,-48.324604967210774,112.24347397974515,-1264.1666276764217,70.5559305673493,13.136082816465855,48.849802516881084,78.61009870931929,118.18632743373395,13.318853832510536,18.3,1920.9563637491979,-50.38292153172754,0.0,-1002.4487514211999,61.72536720632325,23.14209506257348,62.13508846937306,71.6851374589439,104.4897273768984
18,13.289076332954151,18.3,1953.153920504674,-49.937789785093095,111.85056735175546,-1154.6564000785315,68.15445551429889,16.391190105898932,50.480151640578896,72.46415756775187,83.74526971417009,12.012280284230393,18.3,1965.3572308678458,-50.47711343600575,0.0,-953.1220078504974,58.24332562791443,18.496663716763866,51.345995261469696,73.12557101320334,80.51511728381281
19,12.845366117850066,18.3,2057.6624427848437,-54.31469378477843,0.0,-950.7201835754274,60.410865740968724,12.570742804971882,61.135866499984495,76.56647428352993,98.22229754999348,10.97120653598185,18.3,1942.12222230917,-51.422901587306825,0.0,-894.5284857909908,57.23677026254199,26.88723030717649,58.373332490087435,59.938983977485165,80.42037565429882
20,11.71283119200672,18.3,2010.4973097094364,-53.71941799336211,0.0,-896.6729068898939,60.675745007430486,6.856008306715683,67.84401676574252,69.78393960848837,85.11512208213169,10.0,18.3,1940.0056131372894,-55.77026893517527,0.0,-762.650835232943,56.56331519801477,12.210868146992274,52.94134826738507,54.007278018645614,64.99500294282183
21,11.146279323937033,18.3,1933.3212516121894,-53.01237621392638,0.0,-872.6028021836521,61.60175799849089,7.988061730991087,60.78572235944545,50.34198082523903,75.07741047082854,10.0,18.3,1872.2906711467788,-54.81339877563832,0.0,-759.8679279672227,57.52875588833362,12.581111491380458,49.278294320479446,48.94328312544347,49.76444354282069
22,10.469958652417152,18.3,1838.4706831304143,-51.1412952761508,0.0,-819.9068794343642,58.510516831246235,7.338364387534733,53.607063034809855,47.638363647320276,52.86096989588476,10.0,18.3,1837.3552204156283,-58.82150264297798,0.0,-646.1463186794429,54.30949499483984,19.237210792779642,43.320642292988246,40.014611331450986,53.650519552131485
23,10.12539363470273,18.3,1748.3529016471562,-49.98656129964749,0.0,-846.6291940862606,58.11628702643697,8.944547537937217,49.52804468622544,43.27674499827086,50.86180026037201,10.0,18.3,1737.5077465839163,-56.30438657476345,0.0,-655.1873052394157,53.070382033675976,21.22597867417663,47.10440062855572,34.65370846069063,55.689884018760864
